State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
Massachusetts,54.54545454545455,47.31182795698925,48.0,43.0,51.0,60.0,64.13043478260869,57.0,70.0,57.0,64.13043478260869,63.1578947368421,60.91954022988505,60.24096385542169,50.58823529411765,66.66666666666666,59.493670886075954,56.470588235294116,57.4468085106383,84.61538461538463,58.16326530612245,62.0,72.94117647058823,56.0,53.68421052631579,49.0,49.36708860759494,65.0,53.26086956521739,53.0,46.0,60.0,53.0,55.0,68.0,55.0,49.473684210526315,47.0,40.0,31.0,43.0,44.565217391304344,34.0,46.875,38.0,46.66666666666667,37.34939759036145,41.23711340206185,46.0,38.775510204081634,42.10526315789474,32.98969072164948,43.0,43.0,55.91397849462365,40.0,39.0,30.0,33.33333333333333,36.0,30.0,42.0,46.0,37.634408602150536,37.234042553191486,45.97701149425287,40.0,47.0,39.0,38.0,45.0,27.0,27.160493827160494,33.0,34.0,32.911392405063296,28.0,27.0,29.0,33.0,35.0,27.0,33.33333333333333,36.7816091954023,36.0,31.0,39.361702127659576,36.986301369863014,34.0,33.78378378378378,33.333333333333336,31.0,40.0,42.0,31.0,35.0,27.0,34.0,27.0,36.0,33.76623376623377,29.0,28.0,34.523809523809526,37.07865168539326,48.0,42.0,38.0,32.0,27.0,21.05263157894737,25.263157894736842,35.0,35.78947368421053,47.12643678160919,42.10526315789474,19.0,28.0,30.18867924528302,28.125000000000004,48.93617021276596,39.0,29.292929292929294,26.19047619047619,41.33333333333333,35.38461538461539,32.0,33.0,48.83720930232558,30.10752688172043,44.0,25.555555555555557,29.0,37.5,33.33333333333333,39.34426229508197,54.0,43.0,32.94117647058824,30.92783505154639,40.32258064516129,37.735849056603776,33.0,36.0,28.0,22.0,28.0,23.0,30.0,32.8125,46.3768115942029,29.761904761904763,30.58823529411765,29.0,45.3125,42.35294117647059,41.0,59.0,44.0,34.0,41.0,40.40404040404041,43.82022471910113,40.0,23.0,46.0,41.0,34.93975903614458,36.0,34.40860215053763,36.11111111111111,40.0,37.0,33.0,25.0,37.0,52.0,32.323232323232325,44.70588235294118,43.0,32.0,25.0,32.98969072164948,45.0,45.45454545454545,24.0,27.83505154639175,26.13636363636364,33.333333333333336,34.375,35.714285714285715,34.0,35.294117647058826,28.72340425531915
Michigan,52.525252525252526,53.76344086021505,63.0,51.0,60.0,64.0,76.08695652173913,59.0,86.0,75.0,80.43478260869564,69.47368421052632,58.62068965517241,66.26506024096386,62.35294117647059,70.11494252873563,74.68354430379748,74.11764705882354,70.2127659574468,82.05128205128206,76.53061224489797,69.0,75.29411764705883,59.0,61.05263157894736,52.0,60.75949367088608,65.0,57.60869565217391,61.0,75.0,61.05263157894736,51.0,49.0,70.0,57.0,52.63157894736842,58.0,53.0,50.0,58.0,56.52173913043478,35.0,52.083333333333336,40.0,55.55555555555556,54.216867469879524,52.577319587628864,55.0,47.95918367346939,50.0,46.39175257731958,40.0,40.0,48.387096774193544,53.0,45.0,47.0,46.236559139784944,50.0,58.0,51.0,46.0,52.68817204301075,46.808510638297875,47.12643678160919,48.0,56.0,43.0,46.0,48.0,34.0,40.74074074074074,42.0,52.0,41.77215189873418,39.0,51.0,46.0,43.0,52.0,37.0,41.9753086419753,51.72413793103448,44.0,50.0,55.31914893617021,54.794520547945204,41.0,51.35135135135135,48.958333333333336,52.0,49.0,52.0,42.0,38.0,42.0,45.0,44.0,48.0,61.03896103896104,42.0,40.0,50.0,47.19101123595506,57.0,52.0,55.0,45.0,35.0,36.8421052631579,35.78947368421053,38.0,54.73684210526316,68.9655172413793,56.578947368421055,31.0,41.0,50.943396226415096,44.79166666666667,53.191489361702125,48.0,40.40404040404041,32.142857142857146,42.666666666666664,47.69230769230769,43.0,49.0,59.30232558139535,35.483870967741936,47.0,37.77777777777778,40.0,51.388888888888886,36.507936507936506,50.81967213114754,44.0,57.0,56.470588235294116,47.42268041237113,48.387096774193544,49.056603773584904,50.0,39.0,31.0,32.0,43.0,39.0,51.111111111111114,53.125,47.82608695652174,53.57142857142857,49.411764705882355,48.0,65.625,65.88235294117648,39.0,62.0,50.0,47.0,52.0,52.525252525252526,55.0561797752809,59.0,23.0,38.0,44.0,42.168674698795186,48.0,47.31182795698925,51.388888888888886,42.0,36.0,46.0,36.904761904761905,42.0,53.0,41.41414141414142,49.411764705882355,38.0,47.0,36.0,46.39175257731958,58.0,43.63636363636363,30.0,30.92783505154639,42.04545454545455,50.0,60.9375,52.85714285714286,47.0,52.94117647058824,35.1063829787234
Minnesota,59.5959595959596,59.13978494623655,65.0,52.0,72.0,73.0,70.65217391304347,52.0,64.0,50.0,41.30434782608695,48.421052631578945,45.97701149425287,53.01204819277109,50.58823529411765,60.91954022988505,62.025316455696206,58.82352941176471,52.12765957446808,62.820512820512825,54.08163265306123,46.0,62.35294117647059,62.0,56.84210526315789,51.0,54.43037974683545,41.0,56.52173913043478,58.0,47.0,52.63157894736842,54.0,51.0,57.0,47.0,43.1578947368421,51.0,46.0,49.0,57.0,65.21739130434783,39.0,65.625,39.0,62.22222222222223,65.06024096385542,57.73195876288659,60.0,55.10204081632653,57.89473684210527,41.23711340206185,42.0,44.0,54.83870967741935,59.0,41.0,46.0,43.01075268817204,46.0,50.0,60.0,63.0,52.68817204301075,46.808510638297875,57.47126436781609,51.0,66.0,52.0,63.0,75.0,64.0,64.19753086419753,59.0,69.0,51.898734177215196,47.0,56.0,47.0,55.0,67.0,53.0,60.49382716049382,52.8735632183908,55.0,48.0,63.829787234042556,50.68493150684931,38.0,72.97297297297297,45.833333333333336,45.0,48.0,54.0,42.0,34.0,57.0,59.0,49.0,59.0,72.72727272727272,50.0,35.0,53.57142857142857,41.57303370786517,65.0,69.0,43.0,44.0,43.0,53.94736842105264,44.21052631578947,57.0,52.63157894736842,42.5287356321839,57.89473684210527,35.0,47.0,54.716981132075475,47.91666666666667,55.31914893617021,43.0,60.60606060606061,46.42857142857143,41.33333333333333,55.38461538461539,48.0,64.0,56.97674418604652,47.31182795698925,61.0,51.111111111111114,43.0,51.388888888888886,55.55555555555555,45.90163934426229,62.0,59.0,62.35294117647059,43.298969072164944,62.90322580645161,43.39622641509434,56.0,35.0,38.0,40.0,56.0,47.0,45.55555555555556,59.375,63.768115942028984,58.333333333333336,58.82352941176471,46.0,67.1875,51.76470588235294,49.0,51.0,50.0,53.0,56.0,55.55555555555556,60.67415730337079,55.0,36.0,45.0,49.0,57.83132530120483,46.0,52.68817204301075,54.166666666666664,63.0,44.0,46.0,46.42857142857143,50.0,52.0,43.43434343434344,35.294117647058826,46.0,57.0,47.0,40.20618556701031,60.0,47.27272727272727,29.0,25.773195876288657,44.31818181818182,45.55555555555556,46.875,44.285714285714285,51.0,58.82352941176471,35.1063829787234
Mississippi,68.68686868686869,89.24731182795698,77.0,64.0,63.0,83.0,67.39130434782608,62.0,75.0,74.0,43.47826086956522,70.52631578947368,87.35632183908045,61.445783132530124,57.64705882352941,64.36781609195401,68.35443037974684,65.88235294117648,46.808510638297875,94.87179487179488,66.3265306122449,65.0,82.3529411764706,69.0,82.10526315789473,85.0,78.48101265822785,84.0,91.30434782608695,75.0,84.0,96.84210526315789,94.0,63.0,96.0,87.0,88.42105263157895,74.0,100.0,71.0,73.0,90.21739130434783,76.0,93.75,68.0,66.66666666666667,83.13253012048193,87.62886597938143,100.0,80.61224489795919,69.73684210526316,88.65979381443299,100.0,100.0,87.09677419354838,100.0,100.0,100.0,87.09677419354838,100.0,100.0,90.0,84.0,72.04301075268816,68.08510638297872,100.0,89.0,73.0,81.0,52.0,90.0,69.0,75.30864197530863,100.0,76.0,100.0,100.0,100.0,48.0,68.0,76.0,68.0,79.01234567901234,65.51724137931033,74.0,83.0,80.85106382978724,100.0,75.0,94.5945945945946,84.375,100.0,44.0,82.0,50.0,69.0,71.0,87.0,35.0,58.0,68.83116883116882,78.0,50.0,79.76190476190476,71.91011235955057,59.0,87.0,86.0,59.0,65.0,100.0,78.94736842105263,75.0,51.57894736842105,67.81609195402298,97.36842105263159,33.0,71.0,96.22641509433963,65.625,90.42553191489361,81.0,57.57575757575758,70.23809523809524,57.33333333333333,83.07692307692308,66.0,100.0,100.0,72.04301075268816,72.0,94.44444444444444,85.0,76.38888888888889,41.269841269841265,75.40983606557377,75.0,65.0,82.3529411764706,75.25773195876288,100.0,75.47169811320755,64.0,46.0,54.0,52.0,100.0,100.0,76.66666666666667,76.5625,57.971014492753625,48.80952380952381,84.70588235294117,71.0,93.75,72.94117647058823,40.0,71.0,88.0,84.0,86.0,62.62626262626263,62.921348314606746,47.0,68.0,86.0,90.0,55.42168674698796,100.0,90.32258064516128,100.0,93.0,74.0,79.0,67.85714285714286,77.0,72.0,100.0,72.94117647058823,66.0,90.0,100.0,80.41237113402062,89.0,98.18181818181817,65.0,40.20618556701031,95.45454545454547,100.0,76.5625,74.28571428571429,49.0,48.23529411764706,42.5531914893617
Missouri,65.65656565656566,80.64516129032258,85.0,66.0,69.0,72.0,73.91304347826086,60.0,94.0,73.0,76.08695652173913,71.57894736842105,72.41379310344827,86.74698795180724,84.70588235294117,100.0,81.0126582278481,81.17647058823529,74.46808510638297,87.17948717948718,66.3265306122449,88.0,74.11764705882354,62.0,83.1578947368421,62.0,75.9493670886076,75.0,72.82608695652173,72.0,77.0,74.73684210526315,70.0,67.0,65.0,62.0,66.3157894736842,63.0,61.0,51.0,60.0,71.73913043478261,49.0,71.875,52.0,60.0,80.72289156626506,58.762886597938135,60.0,63.26530612244898,64.47368421052632,62.88659793814432,54.0,54.0,63.44086021505376,68.0,77.0,53.0,50.537634408602145,65.0,63.0,69.0,59.0,58.064516129032256,64.8936170212766,56.32183908045977,57.0,69.0,78.0,55.0,39.0,53.0,55.55555555555555,58.0,71.0,51.898734177215196,58.0,54.0,52.0,48.0,58.0,59.0,60.49382716049382,54.02298850574712,45.0,47.0,74.46808510638297,64.38356164383562,55.0,78.37837837837837,48.958333333333336,58.0,58.0,52.0,42.0,52.0,49.0,59.0,62.0,54.0,64.93506493506493,54.0,43.0,50.0,53.932584269662925,58.0,61.0,48.0,61.0,47.0,55.26315789473685,73.68421052631578,52.0,51.57894736842105,45.97701149425287,64.47368421052632,32.0,56.0,73.58490566037736,61.458333333333336,65.95744680851064,74.0,51.515151515151516,41.666666666666664,58.666666666666664,63.07692307692308,48.0,63.0,68.6046511627907,63.44086021505376,61.0,47.77777777777778,48.0,68.05555555555556,49.2063492063492,57.37704918032787,67.0,50.0,60.0,51.546391752577314,66.12903225806451,66.0377358490566,49.0,36.0,60.0,51.0,58.0,59.0,56.66666666666667,59.375,66.66666666666667,59.523809523809526,50.58823529411765,55.0,71.875,56.470588235294116,47.0,79.0,54.0,52.0,57.0,55.55555555555556,56.17977528089888,35.0,34.0,47.0,67.0,61.445783132530124,52.0,47.31182795698925,62.5,61.0,46.0,66.0,61.904761904761905,62.0,59.0,68.68686868686869,63.529411764705884,64.0,72.0,57.0,64.94845360824742,69.0,65.45454545454545,39.0,37.113402061855666,63.63636363636364,50.0,53.125,48.57142857142857,40.0,50.58823529411765,50.0
Montana,60.60606060606061,43.01075268817204,53.0,62.0,41.0,74.0,68.47826086956522,53.0,69.0,67.0,97.82608695652173,73.68421052631578,68.9655172413793,63.85542168674699,51.76470588235294,68.9655172413793,27.848101265822788,62.35294117647059,55.31914893617021,56.410256410256416,39.79591836734694,34.0,64.70588235294117,47.0,55.78947368421052,40.0,62.025316455696206,62.0,53.26086956521739,46.0,48.0,28.421052631578945,44.0,38.0,41.0,41.0,40.0,29.0,24.0,27.0,40.0,57.60869565217391,51.0,70.83333333333334,54.0,37.77777777777778,79.51807228915663,46.39175257731958,53.0,33.673469387755105,40.78947368421053,39.17525773195876,73.0,45.0,30.10752688172043,58.0,44.0,51.0,46.236559139784944,59.0,54.0,79.0,95.0,51.61290322580645,57.4468085106383,31.034482758620687,40.0,99.0,60.0,38.0,28.0,26.0,28.39506172839506,63.0,68.0,29.113924050632914,64.0,41.0,11.0,27.0,42.0,48.0,38.2716049382716,72.41379310344827,64.0,65.0,59.57446808510638,69.86301369863013,75.0,56.75675675675676,16.666666666666668,75.0,47.0,48.0,58.0,68.0,76.0,100.0,72.0,89.0,100.0,72.0,100.0,100.0,66.29213483146069,100.0,61.0,70.0,100.0,93.0,96.05263157894737,50.526315789473685,100.0,75.78947368421052,97.70114942528735,97.36842105263159,60.0,100.0,77.35849056603773,86.45833333333334,76.59574468085106,68.0,100.0,36.904761904761905,92.0,66.15384615384616,100.0,77.0,74.4186046511628,23.655913978494624,56.0,100.0,58.0,88.88888888888889,74.6031746031746,54.09836065573771,93.0,75.0,91.76470588235294,84.53608247422679,51.61290322580645,45.283018867924525,60.0,100.0,24.0,45.0,45.0,65.0,100.0,100.0,66.66666666666667,46.42857142857143,49.411764705882355,78.0,62.5,42.35294117647059,69.0,60.0,63.0,73.0,78.0,78.7878787878788,100.0,74.0,29.0,72.0,56.0,66.26506024096386,80.0,61.29032258064516,48.61111111111111,89.0,100.0,84.0,65.47619047619048,48.0,77.0,78.7878787878788,100.0,78.0,92.0,77.0,67.0103092783505,79.0,54.54545454545455,31.0,31.958762886597935,62.50000000000001,74.44444444444444,56.25,71.42857142857143,67.0,50.58823529411765,100.0
Nebraska,61.61616161616162,58.064516129032256,72.0,55.0,67.0,68.0,63.04347826086956,58.0,64.0,46.0,82.6086956521739,77.89473684210526,73.5632183908046,77.10843373493977,67.05882352941177,72.41379310344827,86.07594936708861,82.3529411764706,70.2127659574468,69.23076923076924,68.36734693877551,62.0,81.17647058823529,60.0,100.0,82.0,68.35443037974684,85.0,88.04347826086956,100.0,66.0,77.89473684210526,67.0,72.0,92.0,91.0,84.21052631578947,62.0,70.0,52.0,59.0,97.82608695652173,44.0,55.208333333333336,31.0,61.111111111111114,91.56626506024097,87.62886597938143,85.0,57.142857142857146,52.631578947368425,58.762886597938135,66.0,59.0,50.537634408602145,78.0,89.0,73.0,44.086021505376344,34.0,56.0,67.0,47.0,78.49462365591397,48.93617021276596,67.81609195402298,69.0,70.0,73.0,66.0,72.0,41.0,55.55555555555555,92.0,93.0,70.8860759493671,64.0,66.0,60.0,64.0,71.0,78.0,69.1358024691358,74.71264367816092,57.0,74.0,64.8936170212766,68.4931506849315,47.0,95.94594594594594,76.04166666666667,60.0,72.0,70.0,83.0,71.0,58.0,75.0,73.0,58.0,75.32467532467533,78.0,37.0,66.66666666666667,57.30337078651686,77.0,76.0,64.0,56.0,84.0,67.10526315789474,51.57894736842105,56.0,73.68421052631578,64.36781609195401,63.15789473684211,27.0,46.0,77.35849056603773,43.75,63.829787234042556,69.0,71.71717171717172,46.42857142857143,88.0,47.69230769230769,55.0,76.0,73.25581395348837,43.01075268817204,82.0,48.88888888888889,39.0,75.0,47.61904761904761,73.77049180327869,65.0,64.0,72.94117647058823,59.793814432989684,74.19354838709677,37.735849056603776,53.0,37.0,57.0,46.0,58.0,63.0,72.22222222222223,59.375,56.52173913043478,59.523809523809526,57.64705882352941,35.0,67.1875,77.64705882352942,61.0,35.0,46.0,51.0,45.0,50.505050505050505,58.426966292134836,76.0,36.0,64.0,58.0,49.397590361445786,40.0,59.13978494623655,70.83333333333333,31.0,31.0,73.0,53.57142857142857,52.0,86.0,65.65656565656566,64.70588235294117,71.0,86.0,63.0,80.41237113402062,78.0,67.27272727272727,38.0,47.42268041237113,94.31818181818183,70.0,50.0,55.714285714285715,76.0,61.1764705882353,47.87234042553192
Nevada,100.0,81.72043010752688,73.0,55.0,57.0,67.0,77.17391304347825,73.0,79.0,54.0,69.56521739130434,68.42105263157895,52.8735632183908,62.65060240963856,55.294117647058826,71.26436781609195,74.68354430379748,67.05882352941177,74.46808510638297,87.17948717948718,83.6734693877551,58.0,83.52941176470588,58.0,87.36842105263158,49.0,62.025316455696206,51.0,78.26086956521739,43.0,73.0,69.47368421052632,51.0,72.0,59.0,65.0,66.3157894736842,52.0,66.0,70.0,81.0,76.08695652173913,61.0,65.625,57.0,53.333333333333336,90.36144578313254,65.97938144329896,65.0,55.10204081632653,80.26315789473685,61.85567010309278,60.0,64.0,75.26881720430107,60.0,56.0,44.0,54.83870967741935,55.0,69.0,66.0,50.0,56.98924731182795,57.4468085106383,64.36781609195401,40.0,65.0,57.0,40.0,52.0,40.0,43.20987654320987,55.0,62.0,58.22784810126583,69.0,50.0,48.0,43.0,73.0,65.0,44.44444444444444,39.08045977011494,47.0,76.0,70.2127659574468,64.38356164383562,84.0,72.97297297297297,66.66666666666667,70.0,49.0,56.0,53.0,47.0,60.0,69.0,70.0,59.0,77.92207792207792,46.0,56.0,54.76190476190476,52.80898876404495,61.0,61.0,50.0,59.0,48.0,57.89473684210527,53.68421052631579,40.0,45.26315789473684,70.11494252873563,81.57894736842105,35.0,51.0,77.35849056603773,29.166666666666668,60.638297872340424,55.0,49.494949494949495,51.19047619047619,57.33333333333333,47.69230769230769,56.0,61.0,60.46511627906977,43.01075268817204,57.0,47.77777777777778,44.0,73.61111111111111,41.269841269841265,57.37704918032787,57.0,70.0,41.1764705882353,37.113402061855666,54.83870967741935,47.16981132075472,62.0,43.0,39.0,48.0,61.0,46.0,50.0,53.125,53.6231884057971,54.76190476190476,34.11764705882353,44.0,67.1875,49.411764705882355,46.0,74.0,44.0,30.0,40.0,47.47474747474748,67.41573033707866,48.0,35.0,62.0,42.0,45.78313253012048,50.0,46.236559139784944,62.5,51.0,65.0,63.0,48.80952380952381,44.0,63.0,51.515151515151516,51.76470588235294,52.0,59.0,37.0,70.10309278350515,63.0,52.72727272727273,37.0,37.113402061855666,62.50000000000001,57.77777777777778,60.9375,68.57142857142857,49.0,56.470588235294116,77.65957446808511
New Hampshire,52.525252525252526,77.41935483870967,69.0,46.0,62.0,62.0,53.26086956521739,82.0,72.0,57.0,69.56521739130434,74.73684210526315,57.47126436781609,44.578313253012055,58.82352941176471,78.16091954022988,86.07594936708861,70.58823529411765,65.95744680851064,73.07692307692308,44.89795918367347,47.0,43.529411764705884,47.0,69.47368421052632,100.0,43.037974683544306,56.0,64.13043478260869,66.0,66.0,75.78947368421052,53.0,61.0,63.0,47.0,50.526315789473685,52.0,57.0,61.0,55.0,45.65217391304348,36.0,34.375,33.0,57.77777777777778,77.10843373493977,58.762886597938135,58.0,55.10204081632653,64.47368421052632,81.44329896907216,41.0,47.0,82.79569892473118,59.0,19.0,45.0,48.387096774193544,39.0,38.0,55.0,34.0,35.483870967741936,9.574468085106382,54.02298850574712,52.0,64.0,36.0,58.0,55.0,40.0,55.55555555555555,67.0,68.0,43.037974683544306,54.0,35.0,44.0,31.0,49.0,64.0,45.67901234567901,48.275862068965516,38.0,53.0,71.27659574468085,54.794520547945204,59.0,86.48648648648648,60.41666666666667,48.0,42.0,21.0,44.0,49.0,33.0,59.0,48.0,41.0,50.64935064935065,23.0,25.0,42.857142857142854,55.0561797752809,73.0,47.0,59.0,37.0,15.0,19.736842105263158,28.421052631578945,39.0,48.421052631578945,42.5287356321839,28.947368421052634,24.0,50.0,56.60377358490566,51.04166666666667,43.61702127659574,25.0,34.343434343434346,39.285714285714285,58.666666666666664,44.61538461538462,48.0,66.0,61.62790697674419,55.91397849462365,62.0,37.77777777777778,34.0,43.05555555555556,19.047619047619047,40.98360655737705,36.0,43.0,82.3529411764706,39.17525773195876,43.54838709677419,37.735849056603776,36.0,27.0,47.0,29.0,73.0,37.0,42.22222222222222,54.6875,39.130434782608695,46.42857142857143,45.88235294117647,49.0,73.4375,56.470588235294116,35.0,77.0,31.0,52.0,62.0,48.484848484848484,74.15730337078652,57.0,33.0,47.0,40.0,44.578313253012055,45.0,62.36559139784946,27.77777777777778,55.0,53.0,31.0,28.57142857142857,78.0,63.0,42.42424242424243,38.82352941176471,53.0,45.0,73.0,44.329896907216494,52.0,29.09090909090909,23.0,13.402061855670102,69.31818181818183,48.88888888888889,46.875,32.85714285714286,29.0,25.88235294117647,34.04255319148936
New Jersey,51.515151515151516,52.68817204301075,41.0,34.0,51.0,50.0,60.8695652173913,69.0,67.0,61.0,71.73913043478261,57.89473684210526,45.97701149425287,57.83132530120483,55.294117647058826,67.81609195402298,74.68354430379748,60.0,61.702127659574465,88.46153846153847,69.38775510204081,75.0,69.41176470588236,49.0,72.63157894736841,54.0,67.08860759493672,70.0,61.95652173913043,57.0,57.0,56.84210526315789,64.0,57.0,60.0,50.0,40.0,39.0,34.0,39.0,33.0,41.30434782608695,35.0,38.54166666666667,30.0,43.333333333333336,39.75903614457832,38.14432989690721,39.0,37.755102040816325,35.526315789473685,32.98969072164948,33.0,26.0,36.55913978494623,37.0,34.0,39.0,29.032258064516128,37.0,34.0,29.0,31.0,39.784946236559136,30.851063829787233,31.034482758620687,31.0,32.0,34.0,36.0,30.0,30.0,20.98765432098765,32.0,40.0,26.58227848101266,29.0,25.0,27.0,33.0,38.0,41.0,41.9753086419753,31.034482758620687,34.0,34.0,32.97872340425532,34.24657534246575,28.0,37.83783783783784,34.375,31.0,31.0,35.0,24.0,32.0,28.0,30.0,30.0,29.0,29.87012987012987,31.0,22.0,23.80952380952381,24.719101123595507,33.0,32.0,31.0,30.0,33.0,22.368421052631582,28.421052631578945,21.0,30.52631578947368,35.632183908045974,36.8421052631579,16.0,27.0,33.9622641509434,23.958333333333336,36.170212765957444,39.0,37.37373737373738,28.57142857142857,33.33333333333333,32.30769230769231,25.0,33.0,38.372093023255815,32.25806451612903,27.0,27.77777777777778,26.0,26.38888888888889,26.984126984126984,34.42622950819672,29.0,27.0,29.411764705882355,19.58762886597938,25.806451612903224,32.075471698113205,28.0,19.0,32.0,23.0,26.0,23.0,35.55555555555556,28.125,33.333333333333336,35.714285714285715,31.764705882352942,20.0,39.0625,32.94117647058824,30.0,42.0,35.0,30.0,31.0,34.343434343434346,47.19101123595506,35.0,19.0,32.0,30.0,28.915662650602414,24.0,30.10752688172043,30.555555555555554,30.0,31.0,29.0,20.238095238095237,29.0,32.0,28.282828282828284,21.176470588235293,27.0,29.0,27.0,22.680412371134018,30.0,25.454545454545453,16.0,17.525773195876287,23.863636363636367,30.0,34.375,32.85714285714286,25.0,37.64705882352941,26.595744680851062
New Mexico,87.87878787878789,84.94623655913978,87.0,100.0,97.0,94.0,77.17391304347825,71.0,94.0,87.0,89.13043478260869,50.526315789473685,54.02298850574712,48.19277108433735,40.0,56.32183908045977,81.0126582278481,85.88235294117648,100.0,65.38461538461539,73.46938775510205,77.0,67.05882352941177,62.0,78.94736842105263,47.0,72.15189873417722,76.0,42.391304347826086,62.0,83.0,58.94736842105263,71.0,100.0,72.0,54.0,62.10526315789473,67.0,81.0,61.0,68.0,53.26086956521739,34.0,83.33333333333334,47.0,70.0,63.85542168674699,45.360824742268036,42.0,63.26530612244898,44.736842105263165,70.10309278350515,59.0,48.0,82.79569892473118,70.0,46.0,71.0,61.29032258064516,86.0,72.0,75.0,59.0,54.83870967741935,63.829787234042556,94.25287356321839,72.0,83.0,73.0,64.0,82.0,78.0,61.72839506172839,52.0,73.0,69.62025316455697,75.0,61.0,33.0,49.0,61.0,45.0,60.49382716049382,68.9655172413793,41.0,55.0,64.8936170212766,58.90410958904109,70.0,66.21621621621621,64.58333333333334,55.0,40.0,63.0,57.0,57.0,44.0,64.0,51.0,74.0,51.94805194805195,67.0,60.0,78.57142857142857,69.66292134831461,54.0,91.0,53.0,62.0,55.0,34.21052631578948,60.0,64.0,69.47368421052632,54.02298850574712,60.526315789473685,32.0,68.0,66.0377358490566,48.958333333333336,65.95744680851064,71.0,76.76767676767678,47.61904761904762,44.0,49.23076923076923,58.0,70.0,80.23255813953489,64.51612903225806,60.0,58.88888888888889,63.0,93.05555555555556,84.12698412698413,62.295081967213115,44.0,39.0,67.05882352941177,77.31958762886597,50.0,77.35849056603773,56.0,39.0,45.0,41.0,56.0,64.0,52.22222222222222,35.9375,56.52173913043478,64.28571428571429,72.94117647058823,53.0,95.3125,41.1764705882353,45.0,45.0,49.0,45.0,58.0,67.67676767676768,82.02247191011236,77.0,43.0,40.0,65.0,45.78313253012048,64.0,89.24731182795698,66.66666666666666,50.0,41.0,73.0,60.714285714285715,72.0,70.0,56.56565656565657,28.235294117647058,57.0,86.0,63.0,61.85567010309278,83.0,70.9090909090909,35.0,42.268041237113394,55.68181818181819,60.0,87.5,57.142857142857146,68.0,61.1764705882353,59.57446808510638
